Streifen,GI_251007,GI_251201,GI_260304,MGRVI_260304,MGRVI_COLOR_260304,GI_260306,MGRVI_260306,MGRVI_COLOR_260306,GI_251203,MGRVI_251203,MGRVI_COLOR_251203,MGRVI_251201,MGRVI_COLOR_251201
SchopfMoor 28,,,0.328926746319247,-0.061409022294953,#eab308,,,,0.3214453269595368,-0.0956279965990801,#eab308,,
SchopfMoor 29,,,0.3286071222638652,-0.0602265576542691,#eab308,,,,0.3193422594606108,-0.1166139777337483,#eab308,,
SchopfMoor 30,,,0.3283090943381699,-0.0627750076476884,#eab308,,,,0.3203979857893297,-0.1107336588167093,#eab308,,
SchopfMoor 31,,,0.3293450252327763,-0.0559775990168302,#eab308,,,,0.3215285691234523,-0.1003261944639681,#eab308,,
SchopfMoor 32,,,0.3292845038388226,-0.055453101020874,#eab308,,,,0.3213966825502698,-0.0993327415242649,#eab308,,
SchopfMoor 33,,,0.329862110752629,-0.0570052264637236,#eab308,,,,0.3246539961022965,-0.0878564292526741,#eab308,,
SchopfMoor 34,,,0.3827768455256846,0.0431286185213249,#a3e635,,,,0.3597341407019125,0.0006217074135474,#a3e635,,
SchopfMoor 35,,,0.4313769931963373,0.1504712276381518,#a3e635,,,,0.4071813514658683,0.1958593183901568,#a3e635,,
SchopfMoor 36,,,0.4184376072642136,0.1152844329436949,#a3e635,,,,0.4151581963066048,0.2088341179701842,#4ade80,,
SchopfMoor 37,,,0.4166184644375607,0.113120449752738,#a3e635,,,,0.4119402277134188,0.206033131929414,#4ade80,,
SchopfMoor 38,,,0.4128306235022418,0.1127707566368363,#a3e635,,,,0.4293216502079893,0.2502651684767839,#4ade80,,
SchopfMoor 39,,,0.4327822089052812,0.1561573432260569,#a3e635,,,,0.4135340672369466,0.182584403315088,#a3e635,,
SchopfMoor 40,,,0.4149059896536168,0.1226948186834354,#a3e635,,,,0.4014554239921406,0.1349154890634256,#a3e635,,
SchopfMoor 41,,,0.4020721885971231,0.0970397928183158,#a3e635,,,,0.3880488849055096,0.0878081800127832,#a3e635,,
SchopfMoor 42,,,0.3973240334966216,0.0817009973482018,#a3e635,,,,0.3853831656213994,0.0758744466920273,#a3e635,,
SchopfMoor 43,,,0.3925127373496415,0.0680019902914351,#a3e635,,,,0.387570310513784,0.0883109453171242,#a3e635,,
SchopfMoor 44,,,0.3984679631816289,0.0870790684173104,#a3e635,,,,0.3862451245721335,0.0770374122122362,#a3e635,,
SchopfMoor 45,,,0.3937876900146339,0.0714470164372644,#a3e635,,,,0.3818680132075106,0.063658363480325,#a3e635,,
SchopfMoor 46,,,0.3923654125469448,0.0649432373064473,#a3e635,,,,0.3763343392297102,0.047924561462669,#a3e635,,
SchopfMoor 47,,,0.3899955347089184,0.0567667266096547,#a3e635,,,,0.3784103079714024,0.0465229555483992,#a3e635,,
SchopfMoor 48,,,0.3885188201042202,0.0487431316962872,#a3e635,,,,0.3893696751375008,0.08391783848443,#a3e635,,
SchopfMoor 49,,,0.3961352109610274,0.060444288512755,#a3e635,,,,0.3871605879044465,0.0745399807902218,#a3e635,,
SchopfMoor 50,,,0.3953113957481273,0.0594703366998901,#a3e635,,,,0.3819311374634981,0.0535600551368879,#a3e635,,
SchopfMoor 51,,,0.389935171633371,0.0391931888713519,#a3e635,,,,0.3797546490721001,0.0349763914972901,#a3e635,,
SchopfMoor 52,,,0.388058308056349,0.0317035521645637,#a3e635,,,,0.3905106786301249,0.0676381238214526,#a3e635,,
SchopfMoor 53,,,0.4007228007417768,0.0465705453186594,#a3e635,,,,0.3873272646029125,0.0149604733445333,#a3e635,,
SchopfMoor 54,,,0.4124196721043007,0.0779097785740331,#a3e635,,,,0.3987842831335998,0.0407384242408781,#a3e635,,
SchopfMoor 55,,,,,#94a3b8,,,,0.4048714375165214,0.0680315207533506,#a3e635,,
SchopfMoor 56,,,,,#94a3b8,,,,0.4100444433748505,0.1256926014296788,#a3e635,,
SchopfMoor 57,,,,,#94a3b8,,,,0.4099343119141185,0.0730649940922564,#a3e635,,
SchopfMoor 58,,,,,#94a3b8,,,,0.3980668369131173,0.0303596127342702,#a3e635,,
SchopfMoor 59,,,,,#94a3b8,,,,0.3884171806972959,-0.0035711058865662,#eab308,,
SchopfMoor 60,,,,,#94a3b8,,,,0.3815830285593697,-0.0209886244779069,#eab308,,
SchopfMoor 61,,,,,#94a3b8,,,,0.3679329527427806,-0.0679304817789696,#eab308,,
SchopfMoor 62,,,,,#94a3b8,,,,0.354005257803943,-0.1180541638556794,#eab308,,
SchopfMoor 63,,,,,#94a3b8,,,,0.3494283599181826,-0.1047676160202905,#eab308,,
Spannweid 01,,,0.3388166904946146,-0.0852536333930003,#eab308,,,,0.3310332343404389,-0.1080735288602352,#eab308,,
Spannweid 02,,,0.3382231935306233,-0.0833882296305165,#eab308,,,,0.3260057847254073,-0.0903445988987835,#eab308,,
Spannweid 03,,,0.352648930288222,-0.0509294775846484,#eab308,,,,0.3355711893370372,-0.0906035432994985,#eab308,,
Spannweid 04,,,0.4525169808985093,0.158766935691475,#a3e635,,,,0.4487782895030208,0.2536019014966127,#4ade80,,
Spannweid 05,,,0.355347629820479,-0.0383249678995498,#eab308,,,,0.3380333703327705,-0.0838157431218758,#eab308,,
Spannweid 06,,,0.4364047528632787,0.1525198270148883,#a3e635,,,,0.4448791094783617,0.2566597175207006,#4ade80,,
Spannweid 07,,,0.4538563023980802,0.1885098200030878,#a3e635,,,,0.4597321060797306,0.3036757529211139,#4ade80,,
Spannweid 08,,,0.3548724589740177,-0.0320614687585119,#eab308,,,,0.3373384020285148,-0.1011639444050223,#eab308,,
Spannweid 09,,,0.3584598186525975,-0.0163821902986918,#eab308,,,,0.338289494297455,-0.084237142617689,#eab308,,
Spannweid 10,,,0.349689724109526,-0.0431457711659319,#eab308,,,,0.342889716544418,-0.0628799953406608,#eab308,,
Spannweid 100,,,0.33626470192843,-0.0981073878335337,#eab308,,,,0.3613204544990726,-0.0469761627134522,#eab308,,
Spannweid 101,,,0.3328136102051545,-0.0930997268204125,#eab308,,,,0.3482763016591533,-0.098316730430661,#eab308,,
Spannweid 102,,,0.3350351639696733,-0.0959434146616186,#eab308,,,,0.3463828021841203,-0.1067253904342616,#eab308,,
Spannweid 103,,,0.3380485249509288,-0.0815799409041532,#eab308,,,,0.3473350286817698,-0.1078655877782679,#eab308,,
Spannweid 104,,,0.3460611999638907,-0.0607515960133122,#eab308,,,,0.3575929467417794,-0.0797503343138229,#eab308,,
Spannweid 105,,,0.3568931762282777,-0.0318709953473586,#eab308,,,,0.368455788633822,-0.0349306144264127,#eab308,,
Spannweid 106,,,0.3758520132046479,-0.0160422112326461,#eab308,,,,0.3888104846473493,0.0463144982123538,#a3e635,,
Spannweid 107,,,0.3706424708583168,-0.0274384129925325,#eab308,,,,0.3797263885271615,0.006130698340193,#a3e635,,
Spannweid 108,,,0.3465379857587821,-0.0930564469987291,#eab308,,,,0.3629921082499502,-0.061791049156074,#eab308,,
Spannweid 109,,,0.3301475071943877,-0.1510129204066287,#eab308,,,,0.3460150903989865,-0.105454642204766,#eab308,,
Spannweid 11,,,0.4458359412625329,0.1647383983313154,#a3e635,,,,0.4495054549147844,0.2602423284594649,#4ade80,,
Spannweid 110,,,0.3574478496923958,-0.0674518553164392,#eab308,,,,0.3871847531033176,0.0013998883546482,#a3e635,,
Spannweid 12,,,0.4276750806536796,0.095249307071484,#a3e635,,,,0.4381648197308148,0.196042464614945,#a3e635,,
Spannweid 13,,,0.4261534560644684,0.0842268285951137,#a3e635,,,,0.4369873746253219,0.1868331741011505,#a3e635,,
Spannweid 14,,,0.3576439424247825,-0.0640917947974422,#eab308,,,,0.3991762636634642,0.0469527042583848,#a3e635,,
Spannweid 15,,,0.3671160892395037,-0.0454150413798345,#eab308,,,,0.3999783340631175,0.0564322820498043,#a3e635,,
Spannweid 16,,,0.3729759013315586,-0.0031989524431964,#eab308,,,,0.3461527119808614,-0.0751148398852188,#eab308,,
Spannweid 17,,,0.353060226583733,-0.0503324807947265,#eab308,,,,0.33870523134318,-0.0979443267899642,#eab308,,
Spannweid 18,,,0.4020755203548175,0.0307346676630605,#a3e635,,,,0.418383596153936,0.1329506533470903,#a3e635,,
Spannweid 19,,,0.3758559441760963,-0.0058548929701013,#eab308,,,,0.343936314022187,-0.0989040090848309,#eab308,,
Spannweid 20,,,0.4204454001779539,0.0731371830143468,#a3e635,,,,0.4346426779174875,0.2017775555300112,#4ade80,,
Spannweid 21,,,0.3782413244026312,-0.0208366226224374,#eab308,,,,0.3943098024825683,0.0979777006250527,#a3e635,,
Spannweid 22,,,0.4217025422031143,0.0839643988600438,#a3e635,,,,0.4398309376733653,0.2272886234046335,#4ade80,,
Spannweid 23,,,0.4288764408365905,0.0898316413877194,#a3e635,,,,0.4432468160004792,0.2313167770523424,#4ade80,,
Spannweid 24,,,0.4320294216198388,0.1116934633504834,#a3e635,,,,0.4027522107619514,0.0521596856974143,#a3e635,,
Spannweid 25,,,0.3927259316292661,0.0249890764304113,#a3e635,,,,0.3823500126231637,0.0589908136253055,#a3e635,,
Spannweid 26,,,0.4295931167366454,0.0909217051527863,#a3e635,,,,0.4461685449946761,0.2388383855596841,#4ade80,,
Spannweid 27,,,0.3361412944730337,-0.1031422058663548,#eab308,,,,0.3233291278194026,-0.2067249910429342,#f97316,,
Spannweid 28,,,0.4393968624468323,0.1294114324618617,#a3e635,,,,0.4543991249747772,0.2640017867123034,#4ade80,,
Spannweid 29,,,0.4068425860260685,0.0514221258116391,#a3e635,,,,0.4232462889704335,0.1543820868311951,#a3e635,,
Spannweid 30,,,0.4376770624643646,0.129988010651382,#a3e635,,,,0.390442167025086,-0.0019038386564749,#eab308,,
Spannweid 31,,,0.3820650164893843,0.0092876283007776,#a3e635,,,,0.3453058685084213,-0.076128383374251,#eab308,,
Spannweid 32,,,0.4341567724466469,0.1328160076421396,#a3e635,,,,0.3991526918880845,0.0524045907675179,#a3e635,,
Spannweid 33,,,0.4109237999823777,0.0551364231823001,#a3e635,,,,0.4014910627697614,0.0714422472026618,#a3e635,,
Spannweid 34,,,0.4424805314103855,0.1482202022109997,#a3e635,,,,0.3919549504381215,0.0302510901053798,#a3e635,,
Spannweid 35,,,0.4092428926698905,0.0644199983880427,#a3e635,,,,0.3819301683634026,-0.0127615821205975,#eab308,,
Spannweid 36,,,0.4456432809307415,0.1531573111510436,#a3e635,,,,0.4123392396604629,0.1081225328676895,#a3e635,,
Spannweid 37,,,0.3896338657289552,0.0157486469317571,#a3e635,,,,0.3762451109785112,0.0185706484544468,#a3e635,,
Spannweid 38,,,0.4458083138469262,0.158282423614473,#a3e635,,,,0.3936571719868528,0.0225268450383003,#a3e635,,
Spannweid 39,,,0.4382976179408567,0.1442196403321877,#a3e635,,,,0.3807303529750451,-0.0329882539531772,#eab308,,
Spannweid 40,,,0.4308696132646041,0.1357814062877821,#a3e635,,,,0.3890821362461297,0.0141827334130112,#a3e635,,
Spannweid 41,,,0.3906148299246534,0.0117311578098115,#a3e635,,,,0.40750787254602,0.0996814780102774,#a3e635,,
Spannweid 42,,,0.3604511403033965,-0.038932170776662,#eab308,,,,0.3707089341307645,-0.0125663683196186,#eab308,,
Spannweid 43,,,0.3739665213679751,-0.0059795968864103,#eab308,,,,0.3750482768187911,0.0549202369306974,#a3e635,,
Spannweid 44,,,0.4400174482441785,0.1475735386101675,#a3e635,,,,0.3765980926947604,-0.0650362701049774,#eab308,,
Spannweid 45,,,0.3943763020457265,0.0430619629248681,#a3e635,,,,0.3827951865111939,0.0434696913623857,#a3e635,,
Spannweid 46,,,0.3784597048497654,0.023291754398658,#a3e635,,,,0.3616227573822007,0.0002237588090252,#a3e635,,
Spannweid 47,,,0.3692286522555663,0.0001352469355984,#a3e635,,,,0.3571752316268246,-0.0139375092008492,#eab308,,
Spannweid 48,,,0.371770557477869,0.0065702247008518,#a3e635,,,,0.3609239270984922,9.312564563580372e-05,#a3e635,,
Spannweid 49,,,0.3924786756152237,0.0310154586853639,#a3e635,,,,0.4065391605644253,0.1050229409605527,#a3e635,,
Spannweid 50,,,0.3737897838386815,0.01524798797428,#a3e635,,,,0.3587354943843956,-0.0118738050279839,#eab308,,
Spannweid 51,,,0.3705018971487834,0.0068817588818567,#a3e635,,,,0.3550945909465794,-0.0301212426747097,#eab308,,
Spannweid 52,,,0.382168599954872,0.040187854699098,#a3e635,,,,0.366924789903266,0.0129390831355224,#a3e635,,
Spannweid 53,,,0.384635441962727,0.0068133123408271,#a3e635,,,,0.3968011647224925,0.0669821766909377,#a3e635,,
Spannweid 54,,,0.3763528845377391,0.0176811220791103,#a3e635,,,,0.3626788474877375,0.0025870733948981,#a3e635,,
Spannweid 55,,,0.3818715491294758,0.0453757134756859,#a3e635,,,,0.3642247371786726,0.0167029489490306,#a3e635,,
Spannweid 56,,,0.383925421978157,0.0714312890659036,#a3e635,,,,0.3634239626320949,0.0433965244987595,#a3e635,,
Spannweid 57,,,0.408637554953301,0.1040674393807143,#a3e635,,,,0.4141511355748185,0.1700727789759991,#a3e635,,
Spannweid 58,,,0.3790092316256916,0.0785212355489215,#a3e635,,,,0.3666193083352857,0.0778349058975626,#a3e635,,
Spannweid 59,,,0.3734911671972992,0.0529172999785417,#a3e635,,,,0.3665376434811005,0.0695066289397593,#a3e635,,
Spannweid 60,,,0.370454811388921,0.0424045717875498,#a3e635,,,,0.3686181483066655,0.0808998860676049,#a3e635,,
Spannweid 61,,,0.3902301097241351,0.0800195837537223,#a3e635,,,,0.3931964669116325,0.1451460780414858,#a3e635,,
Spannweid 62,,,0.3706735505104345,0.0380072707147968,#a3e635,,,,0.3427513925066133,-0.0336288075296399,#eab308,,
Spannweid 63,,,0.3706244565851096,0.0345414107917832,#a3e635,,,,0.3397420928102045,-0.0532300670140507,#eab308,,
Spannweid 64,,,0.3737896089841629,0.0426941403882814,#a3e635,,,,0.3406055351177008,-0.0515786262398793,#eab308,,
Spannweid 65,,,0.3344037731394828,-0.077194637194383,#eab308,,,,0.3218583064609596,-0.1231915828781515,#eab308,,
Spannweid 66,,,0.3739169095356781,0.0349940514490678,#a3e635,,,,0.3437767521070352,-0.0323915266493548,#eab308,,
Spannweid 67,,,0.37383361075698,0.0323129930945386,#a3e635,,,,0.3425724450500763,-0.0345859622417092,#eab308,,
Spannweid 68,,,0.3263347281026357,-0.1088777339158205,#eab308,,,,0.318500842512735,-0.1271059914232416,#eab308,,
Spannweid 69,,,0.3279850917064178,-0.1084726017872902,#eab308,,,,0.3203251139384155,-0.1242903594497824,#eab308,,
Spannweid 70,,,0.333708952621618,-0.0933986186263542,#eab308,,,,0.3217209569500094,-0.1239734502255338,#eab308,,
Spannweid 71,,,0.3322370146092744,-0.0967656424052324,#eab308,,,,0.3226358709760391,-0.119703977292342,#eab308,,
Spannweid 72,,,0.3312154039272854,-0.0844724050129949,#eab308,,,,0.3239207851730351,-0.1084162419449844,#eab308,,
Spannweid 73,,,0.3332870945153335,-0.0764572983821935,#eab308,,,,0.3211969121914957,-0.1170197340429554,#eab308,,
Spannweid 74,,,0.329097265126292,-0.0805005659613391,#eab308,,,,0.3212517207226198,-0.1107470824031367,#eab308,,
Spannweid 75,,,0.3349002443058968,-0.0540518910221295,#eab308,,,,0.3230337153496486,-0.0951623293457228,#eab308,,
Spannweid 76,,,0.3414678216403939,-0.0298868016550364,#eab308,,,,0.3255280068970985,-0.0882161720743741,#eab308,,
Spannweid 77,,,0.3381890441528091,-0.0299309381214916,#eab308,,,,0.3236243038152239,-0.0647181493144758,#eab308,,
Spannweid 78,,,0.3458071013003299,-0.0098358788278775,#eab308,,,,0.3285659566113592,-0.0511431733717961,#eab308,,
Spannweid 79,,,0.3513971420709825,0.001355019571516,#a3e635,,,,0.3296500320700604,-0.0633554095208036,#eab308,,
Spannweid 80,,,0.3443647349219085,-0.0238471494418796,#eab308,,,,0.3273647797354619,-0.0747190752664479,#eab308,,
Spannweid 81,,,0.3402867557948949,-0.0447920148796611,#eab308,,,,0.3268120939403618,-0.0877604174996117,#eab308,,
Spannweid 82,,,0.3435571813526444,-0.0293394669863838,#eab308,,,,0.3279134129578294,-0.0724100658050758,#eab308,,
Spannweid 83,,,0.3317000800170729,-0.0521341021833038,#eab308,,,,0.3218281506192333,-0.0851550844267417,#eab308,,
Spannweid 84,,,0.336259011083117,-0.0397954127410132,#eab308,,,,0.322229601956932,-0.0817299762942312,#eab308,,
Spannweid 85,,,0.3347327282203638,-0.0497179786298585,#eab308,,,,0.3273046367372005,-0.0758019641446976,#eab308,,
Spannweid 86,,,0.3420598814851684,-0.0285718721622511,#eab308,,,,0.3298892499297399,-0.0607585993546805,#eab308,,
Spannweid 87,,,0.3403518093238848,-0.0399623410823726,#eab308,,,,0.3291510462617218,-0.069486858804645,#eab308,,
Spannweid 88,,,0.337262041541673,-0.0421063690637291,#eab308,,,,0.3270711703585007,-0.0708485479726063,#eab308,,
Spannweid 89,,,0.3302033834717525,-0.0529703062754978,#eab308,,,,0.3247011214652126,-0.0711815305254482,#eab308,,
Spannweid 90,,,0.3307173340055799,-0.0503120389869713,#eab308,,,,0.3241843434240967,-0.0826695705099857,#eab308,,
Spannweid 91,,,0.3316623089740906,-0.0500757861369764,#eab308,,,,0.3249670196960404,-0.0866894603360539,#eab308,,
Spannweid 92,,,0.336344674893492,-0.0378715575812303,#eab308,,,,0.3259988672651421,-0.0876018562576489,#eab308,,
Spannweid 93,,,0.3425550211687881,-0.025535288164445,#eab308,,,,0.327899017666181,-0.0877710569266321,#eab308,,
Spannweid 94,,,0.3379161627885679,-0.0379967852947169,#eab308,,,,0.3229594907402287,-0.1024320799279011,#eab308,,
Spannweid 95,,,0.3324349296877102,-0.0553652298817808,#eab308,,,,0.3229020284358501,-0.1095724500058959,#eab308,,
Spannweid 96,,,0.3352523202083956,-0.0577993708764498,#eab308,,,,0.3251848504448857,-0.1075413116183337,#eab308,,
Spannweid 97,,,0.3310286511442178,-0.0670954937779062,#eab308,,,,0.3229896845128273,-0.1028477645321447,#eab308,,
Spannweid 98,,,0.3479131651651018,-0.0571522865014828,#eab308,,,,0.3809559642329185,0.0452874514928969,#a3e635,,
Spannweid 99,,,0.3392816858221141,-0.0895118054573017,#eab308,,,,0.370487070529452,-0.0053649151858985,#eab308,,
